model_id,volume,surface_area,fill_fraction,slenderness_ratio,plane_face_ratio,cylindrical_face_ratio,bspline_face_ratio,compactness,area_volume_ratio,bbox_x,bbox_y,bbox_z,step_path,cluster,rank
45906_f3f016af,2706152.09263366,350837.3777145329,0.2219093282217337,36056.2393057602,0.7777777777777778,0.0,0.0,0.0191795850703436,0.129644367982693,150.0000002,400.0000002,203.24758384862864,C:\Users\srfdyz\OneDrive - University of Missouri\Desktop\Agentic Design\Classification\AN_Design_Classification\data\reconstruction\45906_f3f016af_0000.step,0,3
35166_562b126c,339.1447444320606,565.5848524165872,0.3588121025503996,965.4894489715888,0.5,0.5,0.0,0.0719000591141568,1.6676798378926034,17.7500002,3.0000002,17.7500002,C:\Users\srfdyz\OneDrive - University of Missouri\Desktop\Agentic Design\Classification\AN_Design_Classification\data\reconstruction\35166_562b126c_0001.step,9,3
42811_4743cfd2,1536.2637836105905,1452.6560571108591,0.321956279427514,964.597271030341,0.8571428571428571,0.1428571428571428,0.0,0.0870754165055475,0.9455772326395452,18.01288635846033,66.01288635846029,4.012886358460451,C:\Users\srfdyz\OneDrive - University of Missouri\Desktop\Agentic Design\Classification\AN_Design_Classification\data\reconstruction\42811_4743cfd2_0000.step,5,3
30418_de83ae84,0.5595595215501266,8.58826549177214,0.5594964946583966,129.16975827958902,0.6363636363636364,0.3636363636363636,0.0,0.055902157493821,15.348260839133596,0.5000560991276535,4.000000200000001,0.5000002,C:\Users\srfdyz\OneDrive - University of Missouri\Desktop\Agentic Design\Classification\AN_Design_Classification\data\reconstruction\30418_de83ae84_0001.step,15,3
30445_791b6800,883.5729338221298,746.128255227576,0.7853980970742446,2751.6061508097573,0.6666666666666666,0.3333333333333333,0.0,0.2125674296544687,0.8444444444444441,45.0000002,5.000000200000002,5.000000199999988,C:\Users\srfdyz\OneDrive - University of Missouri\Desktop\Agentic Design\Classification\AN_Design_Classification\data\reconstruction\30445_791b6800_0000.step,14,3
41759_f26a9c8c,87.36586775319438,130.32353538278366,0.907697244845813,721.8269931397479,0.8888888888888888,0.1111111111111111,0.0,0.3900025121752476,1.4916985172166233,5.0000000882413,3.5000002,5.5000000882413,C:\Users\srfdyz\OneDrive - University of Missouri\Desktop\Agentic Design\Classification\AN_Design_Classification\data\reconstruction\41759_f26a9c8c_0000.step,13,3
130679_7a357a9c,24715.960966811326,17581.28472374822,0.9999999288666436,1040.0419808622134,1.0,0.0,0.0,0.0127132197245067,0.7113332452400466,106.9981181428429,3.000000200000386,76.99811768094179,C:\Users\srfdyz\OneDrive - University of Missouri\Desktop\Agentic Design\Classification\AN_Design_Classification\data\reconstruction\130679_7a357a9c_0006.step,7,3
56568_d3018fcb,386303.3051796382,31953.78209004347,0.1813838492977033,27621.02983139652,0.4285714285714285,0.0,0.5714285714285714,0.517299923063026,0.0827168229254066,145.33531337942384,114.90811465664392,127.52870783593656,C:\Users\srfdyz\OneDrive - University of Missouri\Desktop\Agentic Design\Classification\AN_Design_Classification\data\reconstruction\56568_d3018fcb_0000.step,4,3
56343_60e8809c,3.5342917352885177,12.959069696057895,0.7853978752436594,825.4819222878981,0.6666666666666666,0.3333333333333333,0.0,0.6491359879789635,3.6666666666666656,2.0000002,1.5000001999999997,1.5000002000000006,C:\Users\srfdyz\OneDrive - University of Missouri\Desktop\Agentic Design\Classification\AN_Design_Classification\data\reconstruction\56343_60e8809c_0002.step,11,3
132321_74af461c,1397.2128761013396,1141.7766110039274,0.581561616409727,1322.834262886868,0.4545454545454545,0.5454545454545454,0.0,0.1483317446711682,0.8171815694898553,22.671879518702987,5.000000200000001,21.19382273415769,C:\Users\srfdyz\OneDrive - University of Missouri\Desktop\Agentic Design\Classification\AN_Design_Classification\data\reconstruction\132321_74af461c_0000.step,2,3
138915_28fbd2f7,4302564.000000003,515744.8000000004,0.1285261182463984,14422.49575114907,1.0,0.0,0.0,0.0152616847368036,0.1198691756822211,533.4000002,1046.0000002000002,60.0000002,C:\Users\srfdyz\OneDrive - University of Missouri\Desktop\Agentic Design\Classification\AN_Design_Classification\data\reconstruction\138915_28fbd2f7_0000.step,8,3
